U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
E2103859080001141496          VINHO QUINTA DO MORGADO SUAVE 2000 ML             L?????+000000700
E2103859080001141497          VINHO QUINTA DO MORGADO BORDO SUAVE 1000 ML       L?????+000000000
E2103859080001141498          RED BULL 355 ML                                   UNI   +000000800
E2103859080001141499          GUARANA BLACK 2L C/6                              FR    +000000200
E2103859080001141500          BISC WAFER CHOCOLATE VITAMASSA 30X130G            CX    +000000000
E2103859080001141501          BISC WAFER MORANGO VITAMASSA 30X130G              CX    +000000000
E2103859080001141502          BISC WAFER NAPOLITANO VITAMASSA 30X130G           CX    -000000100
E2103859080001141503          BISC WAFER BEM CASADO VITAMASSA 30X130G           CX    +000000000
E2103859080001141504          COCA COLA 1.5 ML                                  PC    +000000200
E2103859080001141505          FANTA 1.5 ML                                      PC    +000000100
E2103859080001141506          BOLO VITARELLA TRELOSO CHOC 12X40G                CX    +000000000
E2103859080001141507          COCKTAIL KISLLA ORANGE                            UNI   +000010100
E2103859080001141508          COCKTAIL KISLLA LIMÃO                             UNI???+000001600
E2103859080001141509          COCKTAIL KISLLA GUARANA                           UNI   +000009600
E2103859080001141510          SIMBA GUARANA 2000ML                              PC    +000000000
E2103859080001141511          CERVEJA SKOL BEATS LONG NECK 313ML C/6            PC    +000000000
E2103859080001141512          BISC TOP SAL 10X400G                              CX????+000004500
E2103859080001141513          BISC MINI CRACKER 10X400G                         CX    +000002900
E2103859080001141514          BISC MINI MARIA 10X400G                           CX    +000008100
E2103859080001141515          ENERGETICO RED HORSE 2L                           UNI   +000000000
E2103859080001141516          BISC MINI MAISENA 10X400G                         CX    +000000000
E2103859080001141517          NFE COMPLEMENTAR DE ICMS                          UNI   +000000000
E2103859080001141518          LIEBFRAULMILCH 12/750                             CX    -000000500
E2103859080001141519          LEITE DE COCO 24X200ML                            CX    +000000000
E2103859080001141520          CERVEJA SKOL BEATS SENSES LATA 269ML C/8          CX    +000000000
E2103859080001141521          CERVEJA SKOL BEATS SPIRIT LATA 269 ML C/8         CX    +000001200
E2103859080001141528          AGUA SANITÁRIA TROIA BRANCA 12X1000ML             CX    +000000400
E2103859080001141522          MARGARINA VITARELLA 24X250G                       CX    +000010500
E2103859080001141523          MARGARINA VITARELLA 12X500G                       CX    +000010100
E2103859080001141524          TORRADA INTEGRAL VITARELLA 32X160G                CX    +000000450
E2103859080001141525          TORRADA TRADICIONAL VITARELLA 32X160G             CX    +000003100
E2103859080001141526          BOLO VITARELLA TRELOSO BAUN. C MOR 12X40G         CX    +000004000
E2103859080001141527          BISC MINI MAISENA CHOCOLATE 10X400G               CX    +000000000
E2103859080001141529          BOLO VITARELLA TRELOSO CHOC. C CHOC 12X40G        CX    +000005900
E2103859080001141530          BOLO VITARELLA TRELOSO BAUN. C CHOC 12X40         CX    +000007000
E2103859080001141531          CERVEJA ITAIPAVA 1000 ML CX 6                     CX    +000000000
E2103859080001141532          CERVEJA SKOL BEATS SPIRIT LONG NECK 313 ML C/6    CX????+000001500
E2103859080001141533          CERVEJA STELLA ARTOIS LONG NECK 275ML C/ 6        CX    +000000000
E2103859080001141534          SKYY INFUSIONS PASSION FRUIT 750ML                UNI???+000001400
E2103859080001141535          SKYY INFUSIONS PINEAPPLE 750ML                    UNI???+000001500
E2103859080001141536          CIGARRO PLAY ON BLUE                              PC????+000002100
E2103859080001141537          CIGARRO K9 BLUE                                   PC    +000001700
E2103859080001141538          CIGARRO K9 RED                                    PC????+000002200
E2103859080001141539          CIGARRO PLAY ON RED                               PC????+000002200
E2103859080001141540          JUJUBA DORI 500G                                  PC????+000003800
E2103859080001141574          BISCOITO MAURICÉA CEA SALGADO10X400G              CX    +000012300
E2103859080001141541          BOLO VITARELLA TRELOSO BRIG. C CHOC 12X40G        CX    +000003900
E2103859080001141542          SARDINHA COQUEIRO OLEO 250G                       UNI???+000001800
E2103859080001141543          SBP AERO INSETICIDA SUAVE 6X270ML                 PC????+000000100
E2103859080001141544          TORRADA LIGHT VITARELLA 32X160G                   CX    +000000700
E2103859080001141545          RICHESTER RECH AMORI CHOC BRANCO 30X140G          CX    +000002100
E2103859080001141546          RICHESTER WAFER ESCURETO 40X120G                  CX    +000002000
E2103859080001141547          FARINHA DE TRIGO PURO SABOR C/FERMENTO 10X1KG     CX    +000000000
E2103859080001141548          RICHESTER WAFER AMORI MORANGO 40X120G             CX    +000002000
E2103859080001141549          RICHESTER AMORI RECH  CHOCOLATE 30X140G           CX    +000001600
E2103859080001141550          TORRADA INTEGRAL FORTALEZA 32X160G                CX    +000000250
E2103859080001141551          TORRADA LIGHT FORTALEZA 32X160G                   CX    +000000250
E2103859080001141552          RICHESTER AMORI RECH MORANGO 30X140G              CX    +000001800
E2103859080001141553          TORRADA TRADICIONAL FORTALEZA 32X160G             CX    +000000450
E2103859080001141554          BOLO RICHESTER ANIMADOS ZOO BAUNILHA C/ CHOC 12X40CX    +000000500
E2103859080001141555          BOLO RICHESTER ANIMADOS ZOO BAUNILHA C/MORAN 12X40CX    +000000100
E2103859080001141556          BOLO RICHESTER ANIMADOS ZOO CHOCOLATE 12X40       CX    +000000100
E2103859080001141557          BOLO RICHESTER ANIMADOS  BRIGADEIRO C/ CHOC 12X40GCX    +000000200
E2103859080001141558          RICHESTER WAFER AMORI CHOC 40X120G                CX    +000002000
E2103859080001141559          RICHESTER RECH AMORI CHOC BRANCO 30X140G          CX    +000000100
E2103859080001141560          RICHESTER WAFER ESCURETO 40X120G                  CX    +000000000
E2103859080001141561          CREAN CRACKER FORTALEZA 20X400G                   CX    +000035600
E2103859080001141562          BISCOITO MAIZENA FORTALEZA 20X400G                CX    +000008600
E2103859080001141563          BISCOITO MARIA FORTALEZA 20X400G                  CX    +000009100
E2103859080001141564          RICHESTER RECH AMORI FLORESTA NEGRA 30X140G       UNI   +000001800
E2103859080001141565          RICHESTER RECH ESCURETO 30X140G                   CX    +000001800
E2103859080001141566          RICHESTER RECH AMORI FLOCOS 30X140G               CX    +000001800
E2103859080001141567          RICHESTER RECH AMORI CHOC C/ MORANGO 30X140G      CX    +000001900
E2103859080001141568          RICHESTER WAFER AMORI MOUSSE LIMÃO 40X140G        CX    +000001000
E2103859080001141569          RICHESTER WAFER AMORI CHOC BRANCO 40X120G         CX    +000001000
E2103859080001141570          CRACKER COCKTAIL FORTALEZA 30X100G                CX    +000000600
E2103859080001141571          RICHESTER WAFER AMORI COCO 40X120G                CX    +000001200
E2103859080001141572          FARINHA DE TRIGO FINNA C/FERMENTO PAPEL 10X1KG    CX    +000000000
E2103859080001141573          FARINHA DE TRIGO TIPO 1 PAPEL 10X1KG              CX    +000000000
E2103859080001141575          BISCOITO MAURICÉA MAIZENA DOCE 10X400G            CX    +000004200
E2103859080001141576          BISCOITO MAURICÉA MARINA 10X400G                  CX    +000003300
E2103859080001141577          BISCOITO MAURICÉA COQUINHO 10X400G                CX    +000003300
E2103859080001141578          BISCOITO MAURICÉA LILA 10X400G                    CX    +000005700
E2103859080001141579          HALLS DROPS FRUIT EXPLOSION                       UNI???+000000000
E2103859080001141580          CERVEJA ANTARCTICA 1L                             GR    +000000000
E2103859080001141581          MARGARINA VITARELLA 12X1KG                        CX    +000005300
E2103859080001141582          MARGARINA PURO SABOR 3KG                          BD    +000014800
E2103859080001141583          MARGARINA MEDALHA DE OURO 15KG                    BD    +000018900
E2103859080001141584          MARGARINA PURO SABOR 12X1KG                       CX    +000005300
E2103859080001141585          MARGARINA MEDALHA DE OURO 3KG                     BD    +000019100
E2103859080001141586          MARGARINA PURO SABOR 24X250G                      CX    +000012400
E2103859080001141587          MARGARINA PURO SABOR 12X500G                      CX    +000011200
E2103859080001141588          MARGARINA PURO SABOR 15KG                         BD    +000017300
E2103859080001141589          LEITE INTEGRAL PIRACANJUBA 1L                     CX    +000008100
E2103859080001141590          FARINHA DE TRIGO PURO SABOR 10X1KG                CX    +000000000
E2103859080001141591          RICHESTER WAFER LEITE CONDESADO 40X120            CX    +000000800
E2103859080001141592          HALLS BLUEBERRY C/21                              CX    +000005700
E2103859080001141593          BALA BANZÉ IORGUT SORT 600G                       PC    +000004600
